"Id","HHDeviceID","UserID","ShiftID","Latitude","Longitude","Speed","EntryTime","Accuracy","InsertedDateTime"
"18380971","498","1572","17245","24.8191088","46.6433477","20.595434188843","2016-11-15 11:14:54.000","8","2016-11-15 11:15:20.563"
"18380970","498","1572","17245","24.8192693","46.6437091","20.373764038086","2016-11-15 11:14:52.000","12","2016-11-15 11:15:20.563"
"18380969","498","1572","17245","24.8194212","46.6440655","19.860925674439","2016-11-15 11:14:50.000","8","2016-11-15 11:15:20.563"
"18380957","498","1572","17245","24.8196417","46.6445988","19.509756088257","2016-11-15 11:14:47.000","16","2016-11-15 11:14:51.140"
"18380956","498","1572","17245","24.8198491","46.6451288","19.378620147705","2016-11-15 11:14:44.000","12","2016-11-15 11:14:51.140"
"18380955","498","1572","17245","24.8200578","46.645645","19.453289031982","2016-11-15 11:14:41.000","6","2016-11-15 11:14:51.140"
"18380954","498","1572","17245","24.8202788","46.6461796","19.392696380615","2016-11-15 11:14:38.000","12","2016-11-15 11:14:51.140"
"18380953","498","1572","17245","24.8204279","46.6465307","19.255838394165","2016-11-15 11:14:36.000","12","2016-11-15 11:14:51.140"
"18380952","498","1572","17245","24.8205722","46.6468745","19.338195800781","2016-11-15 11:14:34.000","8","2016-11-15 11:14:51.140"
"18380951","498","1572","17245","24.8208001","46.6473964","19.326028823852","2016-11-15 11:14:31.000","8","2016-11-15 11:14:51.140"
"18380950","498","1572","17245","24.8209493","46.6477507","19.272686004639","2016-11-15 11:14:29.000","8","2016-11-15 11:14:51.140"
"18380949","498","1572","17245","24.8211653","46.6482706","19.079689025879","2016-11-15 11:14:26.000","8","2016-11-15 11:14:51.140"
"18380948","498","1572","17245","24.8213141","46.6486194","18.903316497803","2016-11-15 11:14:24.000","8","2016-11-15 11:14:51.140"
"18380947","498","1572","17245","24.8214618","46.6489638","19.109485626221","2016-11-15 11:14:22.000","8","2016-11-15 11:14:51.140"
"18380946","498","1572","17245","24.821612","46.649314","19.056629180908","2016-11-15 11:14:20.000","8","2016-11-15 11:14:51.140"
"18380933","498","1572","17245","24.821828","46.6498313","19.282455444336","2016-11-15 11:14:17.000","8","2016-11-15 11:14:20.040"
"18380932","498","1572","17245","24.8220371","46.6503194","19.588308334351","2016-11-15 11:14:14.000","12","2016-11-15 11:14:20.040"
"18380931","498","1572","17245","24.8221866","46.650665","19.528694152832","2016-11-15 11:14:12.000","24","2016-11-15 11:14:20.040"
"18380930","498","1572","17245","24.8224211","46.6511828","19.592536926269","2016-11-15 11:14:09.000","8","2016-11-15 11:14:20.040"
"18380929","498","1572","17245","24.8225822","46.6515284","19.471866607666","2016-11-15 11:14:07.000","8","2016-11-15 11:14:20.040"
"18380928","498","1572","17245","24.8228081","46.6520449","19.374507904053","2016-11-15 11:14:04.000","8","2016-11-15 11:14:20.040"
"18380927","498","1572","17245","24.8229594","46.6523825","19.023239135742","2016-11-15 11:14:02.000","8","2016-11-15 11:14:20.040"
"18380926","498","1572","17245","24.8231137","46.6527282","18.628311157227","2016-11-15 11:14:00.000","8","2016-11-15 11:14:20.040"
"18380925","498","1572","17245","24.823257","46.653079","17.761070251465","2016-11-15 11:13:58.000","12","2016-11-15 11:14:20.040"
"18380924","498","1572","17245","24.8234447","46.6535405","16.564702987671","2016-11-15 11:13:55.000","8","2016-11-15 11:14:20.040"
"18380923","498","1572","17245","24.8235626","46.6538213","16.436285018921","2016-11-15 11:13:53.000","8","2016-11-15 11:14:20.040"
"18380911","498","1572","17245","24.8237488","46.654267","15.658554077148","2016-11-15 11:13:50.000","16","2016-11-15 11:13:53.550"
"18380910","498","1572","17245","24.823866","46.6545387","15.192585945129","2016-11-15 11:13:48.000","8","2016-11-15 11:13:53.550"
"18380909","498","1572","17245","24.8239834","46.6547971","14.867294311523","2016-11-15 11:13:46.000","12","2016-11-15 11:13:53.550"
"18380908","498","1572","17245","24.8241672","46.6551567","13.206015586853","2016-11-15 11:13:43.000","12","2016-11-15 11:13:53.550"
"18380907","498","1572","17245","24.824258","46.6553892","12.127742767334","2016-11-15 11:13:41.000","12","2016-11-15 11:13:53.550"
"18380906","498","1572","17245","24.8243554","46.6556817","9.8861703872681","2016-11-15 11:13:38.000","12","2016-11-15 11:13:53.550"
"18380905","498","1572","17245","24.8244317","46.6559183","5.8130807876587","2016-11-15 11:13:35.000","8","2016-11-15 11:13:53.550"
"18380904","498","1572","17245","24.8244026","46.6560307","3.8364250659943","2016-11-15 11:13:32.000","12","2016-11-15 11:13:53.550"
"18380903","498","1572","17245","24.8242945","46.6560302","5.4835667610169","2016-11-15 11:13:29.000","8","2016-11-15 11:13:53.550"
"18380902","498","1572","17245","24.8242363","46.655929","8.5388145446777","2016-11-15 11:13:27.000","8","2016-11-15 11:13:53.550"
"18380901","498","1572","17245","24.824143","46.6557647","11.07913684845","2016-11-15 11:13:25.000","8","2016-11-15 11:13:53.550"
"18380900","498","1572","17245","24.8239921","46.6554638","12.894671440124","2016-11-15 11:13:22.000","8","2016-11-15 11:13:53.550"
"18380899","498","1572","17245","24.8238865","46.6552332","13.965566635132","2016-11-15 11:13:20.000","8","2016-11-15 11:13:53.550"
"18380887","498","1572","17245","24.8237724","46.6549815","14.846492767334","2016-11-15 11:13:18.000","8","2016-11-15 11:13:20.850"
"18380886","498","1572","17245","24.8235901","46.6545741","15.520372390747","2016-11-15 11:13:15.000","12","2016-11-15 11:13:20.850"
"18380885","498","1572","17245","24.823474","46.6542791","15.451904296875","2016-11-15 11:13:13.000","12","2016-11-15 11:13:20.850"
"18380884","498","1572","17245","24.8233582","46.6539914","16.036645889282","2016-11-15 11:13:11.000","8","2016-11-15 11:13:20.850"
"18380883","498","1572","17245","24.8231831","46.6535634","15.970397949219","2016-11-15 11:13:08.000","8","2016-11-15 11:13:20.850"
"18380882","498","1572","17245","24.8230696","46.6532843","17.194854736328","2016-11-15 11:13:06.000","8","2016-11-15 11:13:20.850"
"18380881","498","1572","17245","24.8229453","46.6529783","16.824850082398","2016-11-15 11:13:04.000","8","2016-11-15 11:13:20.850"
"18380880","498","1572","17245","24.8227528","46.6525156","17.270328521729","2016-11-15 11:13:01.000","8","2016-11-15 11:13:20.850"
"18380879","498","1572","17245","24.8225644","46.6520497","17.549463272095","2016-11-15 11:12:58.000","8","2016-11-15 11:13:20.850"
"18380878","498","1572","17245","24.822384","46.6515851","16.368997573852","2016-11-15 11:12:55.000","6","2016-11-15 11:13:20.850"
"18380877","498","1572","17245","24.8222624","46.6512881","16.261512756348","2016-11-15 11:12:53.000","8","2016-11-15 11:13:20.850"
"18380876","498","1572","17245","24.8220825","46.6508449","15.944792747498","2016-11-15 11:12:50.000","6","2016-11-15 11:13:20.850"
"18380864","498","1572","17245","24.8219589","46.6505455","16.259218215942","2016-11-15 11:12:48.000","8","2016-11-15 11:13:01.383"
"18380863","498","1572","17245","24.8218381","46.6502688","16.613597869873","2016-11-15 11:12:46.000","12","2016-11-15 11:13:01.383"
"18380862","498","1572","17245","24.8217085","46.6499684","16.889513015747","2016-11-15 11:12:44.000","8","2016-11-15 11:13:01.383"
"18380861","498","1572","17245","24.8215766","46.6496558","17.339776992798","2016-11-15 11:12:42.000","8","2016-11-15 11:13:01.383"
"18380860","498","1572","17245","24.8214446","46.6493519","17.330125808716","2016-11-15 11:12:40.000","8","2016-11-15 11:13:01.383"
"18380859","498","1572","17245","24.8212458","46.6488956","18.489767074585","2016-11-15 11:12:37.000","12","2016-11-15 11:13:01.383"
"18380858","498","1572","17245","24.8211103","46.6485778","18.628257751465","2016-11-15 11:12:35.000","8","2016-11-15 11:13:01.383"
"18380857","498","1572","17245","24.8208986","46.6480614","19.202001571655","2016-11-15 11:12:32.000","12","2016-11-15 11:13:01.383"
"18380856","498","1572","17245","24.8206872","46.6475277","19.956291198731","2016-11-15 11:12:29.000","16","2016-11-15 11:13:01.383"
"18380855","498","1572","17245","24.8204623","46.6469799","20.255990982056","2016-11-15 11:12:26.000","16","2016-11-15 11:13:01.383"
"18380854","498","1572","17245","24.8202351","46.646443","20.347640991211","2016-11-15 11:12:23.000","12","2016-11-15 11:13:01.383"
"18380842","498","1572","17245","24.8200139","46.6458999","20.248908996582","2016-11-15 11:12:20.000","8","2016-11-15 11:12:22.937"
"18380841","498","1572","17245","24.8198653","46.645552","19.658250808716","2016-11-15 11:12:18.000","16","2016-11-15 11:12:22.937"
"18380840","498","1572","17245","24.8197193","46.645214","20.031455993652","2016-11-15 11:12:16.000","12","2016-11-15 11:12:22.937"
"18380839","498","1572","17245","24.819497","46.6446833","19.409519195557","2016-11-15 11:12:13.000","8","2016-11-15 11:12:22.937"
"18380838","498","1572","17245","24.8193506","46.6443399","19.088663101196","2016-11-15 11:12:11.000","12","2016-11-15 11:12:22.937"
"18380837","498","1572","17245","24.8192081","46.6440038","19.344861984253","2016-11-15 11:12:09.000","12","2016-11-15 11:12:22.937"
"18380836","498","1572","17245","24.8190631","46.6436441","19.075078964233","2016-11-15 11:12:07.000","16","2016-11-15 11:12:22.937"
"18380835","498","1572","17245","24.8188463","46.6431274","18.993011474609","2016-11-15 11:12:04.000","8","2016-11-15 11:12:22.937"
"18380834","498","1572","17245","24.8186309","46.6426169","19.015491485596","2016-11-15 11:12:01.000","6","2016-11-15 11:12:22.937"
"18380833","498","1572","17245","24.8184928","46.6422815","19.242998123169","2016-11-15 11:11:59.000","12","2016-11-15 11:12:22.937"
"18380819","498","1572","17245","24.8182779","46.6417601","19.409971237183","2016-11-15 11:11:56.000","8","2016-11-15 11:11:58.693"
"18380818","498","1572","17245","24.8180627","46.6412469","19.128004074097","2016-11-15 11:11:53.000","6","2016-11-15 11:11:58.693"
"18380817","498","1572","17245","24.817918","46.6409005","19.635442733765","2016-11-15 11:11:51.000","8","2016-11-15 11:11:58.693"
"18380816","498","1572","17245","24.8177721","46.6405681","19.341764450073","2016-11-15 11:11:49.000","8","2016-11-15 11:11:58.693"
"18380815","498","1572","17245","24.8176259","46.64022","19.644351959229","2016-11-15 11:11:47.000","12","2016-11-15 11:11:58.693"
"18380814","498","1572","17245","24.8174011","46.6396882","19.936977386475","2016-11-15 11:11:44.000","8","2016-11-15 11:11:58.693"
"18380813","498","1572","17245","24.8171751","46.6391558","19.769777297974","2016-11-15 11:11:41.000","16","2016-11-15 11:11:58.693"
"18380812","498","1572","17245","24.8169505","46.6386141","19.638816833496","2016-11-15 11:11:38.000","8","2016-11-15 11:11:58.693"
"18380811","498","1572","17245","24.8167342","46.6380702","19.494174957275","2016-11-15 11:11:35.000","12","2016-11-15 11:11:58.693"
"18380810","498","1572","17245","24.8165227","46.6375565","18.768701553345","2016-11-15 11:11:32.000","16","2016-11-15 11:11:58.693"
"18380809","498","1572","17245","24.8163809","46.6372208","18.470909118652","2016-11-15 11:11:30.000","12","2016-11-15 11:11:58.693"
"18380798","498","1572","17245","24.8161616","46.636725","18.548126220703","2016-11-15 11:11:27.000","16","2016-11-15 11:11:31.023"
"18380797","498","1572","17245","24.8159665","46.6362533","18.181558609009","2016-11-15 11:11:24.000","12","2016-11-15 11:11:31.023"
"18380796","498","1572","17245","24.8158337","46.6359423","18.220642089844","2016-11-15 11:11:22.000","8","2016-11-15 11:11:31.023"
"18380795","498","1572","17245","24.8156971","46.6356253","17.584688186646","2016-11-15 11:11:20.000","8","2016-11-15 11:11:31.023"
"18380794","498","1572","17245","24.8155649","46.6353147","17.337896347046","2016-11-15 11:11:18.000","8","2016-11-15 11:11:31.023"
"18380793","498","1572","17245","24.8153738","46.6348588","16.693872451782","2016-11-15 11:11:15.000","8","2016-11-15 11:11:31.023"
"18380792","498","1572","17245","24.8151953","46.6344466","14.265089035034","2016-11-15 11:11:12.000","12","2016-11-15 11:11:31.023"
"18380791","498","1572","17245","24.8150893","46.6342004","12.803247451782","2016-11-15 11:11:10.000","12","2016-11-15 11:11:31.023"
"18380790","498","1572","17245","24.814991","46.6339969","10.517104148865","2016-11-15 11:11:08.000","12","2016-11-15 11:11:31.023"
"18380789","498","1572","17245","24.8148586","46.6337808","5.9958825111389","2016-11-15 11:11:05.000","8","2016-11-15 11:11:31.023"
"18380788","498","1572","17245","24.8147472","46.6337124","4.0548825263977","2016-11-15 11:11:02.000","16","2016-11-15 11:11:31.023"
"18380787","498","1572","17245","24.8146088","46.6337572","6.3564910888672","2016-11-15 11:10:59.000","8","2016-11-15 11:11:31.023"
"18380786","498","1572","17245","24.8144754","46.6338177","9.3948383331299","2016-11-15 11:10:57.000","16","2016-11-15 11:11:31.023"
"18380785","498","1572","17245","24.8142933","46.6339062","10.997288703918","2016-11-15 11:10:55.000","8","2016-11-15 11:11:31.023"
"18380784","498","1572","17245","24.8140097","46.6340554","12.995077133179","2016-11-15 11:10:52.000","8","2016-11-15 11:11:31.023"
"18380768","498","1572","17245","24.8137025","46.6342245","13.955245018005","2016-11-15 11:10:49.000","12","2016-11-15 11:10:50.580"
"18380767","498","1572","17245","24.8134898","46.6343398","14.051357269287","2016-11-15 11:10:47.000","8","2016-11-15 11:10:50.580"
"18380766","498","1572","17245","24.8131357","46.634515","14.005729675293","2016-11-15 11:10:44.000","12","2016-11-15 11:10:50.580"
"18380765","498","1572","17245","24.8129096","46.6346312","14.010572433472","2016-11-15 11:10:42.000","12","2016-11-15 11:10:50.580"
"18380764","498","1572","17245","24.8125603","46.6347837","13.392189979553","2016-11-15 11:10:39.000","16","2016-11-15 11:10:50.580"
"18380763","498","1572","17245","24.8123465","46.6348799","12.719709396362","2016-11-15 11:10:37.000","12","2016-11-15 11:10:50.580"
"18380762","498","1572","17245","24.8120294","46.6350342","13.551124572754","2016-11-15 11:10:34.000","12","2016-11-15 11:10:50.580"
"18380761","498","1572","17245","24.8116872","46.6352057","12.895324707031","2016-11-15 11:10:31.000","16","2016-11-15 11:10:50.580"
"18380760","498","1572","17245","24.8113487","46.635384","13.380822181702","2016-11-15 11:10:28.000","8","2016-11-15 11:10:50.580"
"18380759","498","1572","17245","24.8111272","46.6354957","13.268239974976","2016-11-15 11:10:26.000","12","2016-11-15 11:10:50.580"
"18380758","498","1572","17245","24.8108022","46.6356493","13.600050926208","2016-11-15 11:10:23.000","12","2016-11-15 11:10:50.580"
"18380757","498","1572","17245","24.8104678","46.6358232","13.824252128601","2016-11-15 11:10:20.000","12","2016-11-15 11:10:50.580"
"18380752","498","1572","17245","24.8101226","46.635997","14.173054695129","2016-11-15 11:10:17.000","8","2016-11-15 11:10:20.580"
"18380751","498","1572","17245","24.809896","46.6361068","13.855490684509","2016-11-15 11:10:15.000","12","2016-11-15 11:10:20.580"
"18380750","498","1572","17245","24.8095501","46.6362867","14.080329895019","2016-11-15 11:10:12.000","8","2016-11-15 11:10:20.580"
"18380749","498","1572","17245","24.809322","46.636402","13.745400428772","2016-11-15 11:10:10.000","8","2016-11-15 11:10:20.580"
"18380748","498","1572","17245","24.8090991","46.6365118","13.382363319397","2016-11-15 11:10:08.000","8","2016-11-15 11:10:20.580"
"18380747","498","1572","17245","24.808886","46.6366225","12.957011222839","2016-11-15 11:10:06.000","8","2016-11-15 11:10:20.580"
"18380746","498","1572","17245","24.8085807","46.6367939","12.278706550598","2016-11-15 11:10:03.000","8","2016-11-15 11:10:20.580"
"18380745","498","1572","17245","24.8082945","46.6369533","10.868768692017","2016-11-15 11:10:00.000","12","2016-11-15 11:10:20.580"
"18380744","498","1572","17245","24.8081227","46.6370507","10.09321308136","2016-11-15 11:09:58.000","12","2016-11-15 11:10:20.580"
"18380743","498","1572","17245","24.8079686","46.6371369","9.38844871521","2016-11-15 11:09:56.000","12","2016-11-15 11:10:20.580"
"18380742","498","1572","17245","24.80777","46.6372425","7.3834919929504","2016-11-15 11:09:53.000","12","2016-11-15 11:10:20.580"
"18380729","498","1572","17245","24.8076244","46.6373301","4.781888961792","2016-11-15 11:09:50.000","16","2016-11-15 11:09:53.620"
"18380728","498","1572","17245","24.8075725","46.6374247","4.5973253250122","2016-11-15 11:09:47.000","12","2016-11-15 11:09:53.620"
"18380727","498","1572","17245","24.8076243","46.6376039","10.001091003418","2016-11-15 11:09:44.000","12","2016-11-15 11:09:53.620"
"18380726","498","1572","17245","24.8077022","46.6378052","12.525651931763","2016-11-15 11:09:42.000","12","2016-11-15 11:09:53.620"
"18380725","498","1572","17245","24.8077965","46.638044","13.663911819458","2016-11-15 11:09:40.000","8","2016-11-15 11:09:53.620"
"18380724","498","1572","17245","24.8079525","46.6383745","13.732439994812","2016-11-15 11:09:37.000","12","2016-11-15 11:09:53.620"
"18380723","498","1572","17245","24.8081125","46.638725","11.642611503601","2016-11-15 11:09:34.000","12","2016-11-15 11:09:53.620"
"18380722","498","1572","17245","24.808201","46.6389219","9.7878484725952","2016-11-15 11:09:32.000","12","2016-11-15 11:09:53.620"
"18380721","498","1572","17245","24.8083011","46.6391538","5.7666087150574","2016-11-15 11:09:29.000","8","2016-11-15 11:09:53.620"
"18380720","498","1572","17245","24.8083628","46.6393181","7.1699681282044","2016-11-15 11:09:26.000","8","2016-11-15 11:09:53.620"
"18380719","498","1572","17245","24.8084239","46.6394642","10.330810546875","2016-11-15 11:09:24.000","8","2016-11-15 11:09:53.620"
"18380718","498","1572","17245","24.8085448","46.6397597","11.501795768738","2016-11-15 11:09:21.000","8","2016-11-15 11:09:53.620"
"18380706","498","1572","17245","24.8086741","46.6400753","11.744246482849","2016-11-15 11:09:18.000","8","2016-11-15 11:09:21.310"
"18380705","498","1572","17245","24.8087573","46.6402817","11.806738853455","2016-11-15 11:09:16.000","12","2016-11-15 11:09:21.310"
"18380704","498","1572","17245","24.8088857","46.6405936","11.959297180176","2016-11-15 11:09:13.000","8","2016-11-15 11:09:21.310"
"18380703","498","1572","17245","24.8089897","46.6408205","12.039942741394","2016-11-15 11:09:11.000","8","2016-11-15 11:09:21.310"
"18380702","498","1572","17245","24.8090951","46.641043","12.16347694397","2016-11-15 11:09:09.000","8","2016-11-15 11:09:21.310"
"18380701","498","1572","17245","24.8092569","46.6413836","13.050948143005","2016-11-15 11:09:06.000","6","2016-11-15 11:09:21.310"
"18380700","498","1572","17245","24.8093645","46.6416215","13.445629119873","2016-11-15 11:09:04.000","8","2016-11-15 11:09:21.310"
"18380699","498","1572","17245","24.8095216","46.6420139","13.276340484619","2016-11-15 11:09:01.000","12","2016-11-15 11:09:21.310"
"18380698","498","1572","17245","24.8096055","46.6422292","12.951072692871","2016-11-15 11:08:59.000","12","2016-11-15 11:09:21.310"
"18380697","498","1572","17245","24.8097482","46.6425742","12.685645103455","2016-11-15 11:08:56.000","8","2016-11-15 11:09:21.310"
"18380696","498","1572","17245","24.8098355","46.6427962","12.452142715454","2016-11-15 11:08:54.000","16","2016-11-15 11:09:21.310"
"18380695","498","1572","17245","24.8099754","46.6431219","12.266170501709","2016-11-15 11:08:51.000","8","2016-11-15 11:09:21.310"
"18380689","498","1572","17245","24.8100738","46.6433425","11.82631778717","2016-11-15 11:08:49.000","12","2016-11-15 11:08:50.620"
"18380688","498","1572","17245","24.8102335","46.6436515","11.823672294617","2016-11-15 11:08:46.000","8","2016-11-15 11:08:50.620"
"18380687","498","1572","17245","24.8103773","46.6439621","11.311944007873","2016-11-15 11:08:43.000","8","2016-11-15 11:08:50.620"
"18380686","498","1572","17245","24.810463","46.6441701","10.547346115112","2016-11-15 11:08:41.000","8","2016-11-15 11:08:50.620"
"18380685","498","1572","17245","24.8105774","46.644457","9.3561992645264","2016-11-15 11:08:38.000","6","2016-11-15 11:08:50.620"
"18380684","498","1572","17245","24.8106849","46.6447127","9.0369634628296","2016-11-15 11:08:35.000","6","2016-11-15 11:08:50.620"
"18380683","498","1572","17245","24.8107872","46.6449682","9.1028547286987","2016-11-15 11:08:32.000","8","2016-11-15 11:08:50.620"
"18380682","498","1572","17245","24.8108762","46.645201","9.1794452667236","2016-11-15 11:08:29.000","8","2016-11-15 11:08:50.620"
"18380681","498","1572","17245","24.8109351","46.6453661","9.1645402908325","2016-11-15 11:08:27.000","8","2016-11-15 11:08:50.620"
"18380680","498","1572","17245","24.811023","46.6456112","9.5646591186523","2016-11-15 11:08:24.000","8","2016-11-15 11:08:50.620"
"18380678","498","1572","17245","24.8110858","46.6457716","9.1881523132324","2016-11-15 11:08:22.000","16","2016-11-15 11:08:26.530"
"18380677","498","1572","17245","24.8111711","46.6459871","7.8682188987732","2016-11-15 11:08:19.000","24","2016-11-15 11:08:26.530"
"18380676","498","1572","17245","24.8112659","46.6461673","2.9380178451538","2016-11-15 11:08:16.000","16","2016-11-15 11:08:26.530"
"18380675","498","1572","17245","24.811328","46.6462233","2.582138299942","2016-11-15 11:08:14.000","12","2016-11-15 11:08:26.530"
"18380674","498","1572","17245","24.811389","46.6461916","2.4943478107452","2016-11-15 11:08:11.000","12","2016-11-15 11:08:26.530"
"18380673","498","1572","17245","24.8114751","46.6461391","2.9841575622559","2016-11-15 11:08:08.000","16","2016-11-15 11:08:26.530"
"18380672","498","1572","17245","24.8115433","46.6460994","3.1205132007599","2016-11-15 11:08:06.000","24","2016-11-15 11:08:26.530"
"18380671","498","1572","17245","24.8115715","46.6460247","1.1240011453629","2016-11-15 11:07:35.000","16","2016-11-15 11:07:57.433"
"18380670","498","1572","17245","24.8115226","46.6460342","1.0665061473846","2016-11-15 11:07:32.000","12","2016-11-15 11:07:57.433"
"18380668","498","1572","17245","24.8114752","46.6460425","1.5091390609741","2016-11-15 11:06:59.000","16","2016-11-15 11:07:24.507"
"18380667","498","1572","17245","24.8114125","46.646091","5.8424348831177","2016-11-15 11:06:43.000","24","2016-11-15 11:06:50.750"
"18380666","498","1572","17245","24.8114618","46.6461831","2.7525410652161","2016-11-15 11:06:41.000","16","2016-11-15 11:06:50.750"
"18380659","498","1572","17245","24.8115197","46.6462836","2.691347360611","2016-11-15 11:05:33.000","12","2016-11-15 11:05:54.577"
"18380658","498","1572","17245","24.8115892","46.6462533","1.8905156850815","2016-11-15 11:05:30.000","24","2016-11-15 11:05:54.577"
"18380657","498","1572","17245","24.8116206","46.6463258","2.9291574954987","2016-11-15 11:05:21.000","16","2016-11-15 11:05:54.577"
"18380654","498","1572","17245","24.8116659","46.6463471","0","2016-11-15 11:04:16.000","24","2016-11-15 11:04:26.160"
"18380653","498","1572","17245","24.8116388","46.6462344","2.2256135940552","2016-11-15 11:04:05.000","32","2016-11-15 11:04:26.160"
"18380652","498","1572","17245","24.811591","46.6462152","1.6934998035431","2016-11-15 11:04:03.000","24","2016-11-15 11:04:26.160"
"18380651","498","1572","17245","24.811541","46.646205","2.0852837562561","2016-11-15 11:04:00.000","16","2016-11-15 11:04:26.160"
"18380650","498","1572","17245","24.811476","46.6462258","2.0089099407196","2016-11-15 11:03:57.000","12","2016-11-15 11:04:26.160"
"18380647","498","1572","17245","24.8113406","46.6462527","2.3675475120544","2016-11-15 11:03:35.000","12","2016-11-15 11:03:51.770"
"18380646","498","1572","17245","24.8113419","46.6463238","2.1508567333221","2016-11-15 11:03:32.000","24","2016-11-15 11:03:51.770"
"18380645","498","1572","17245","24.8113584","46.6463748","0","2016-11-15 11:03:30.000","8","2016-11-15 11:03:51.770"
"18380644","498","1572","17245","24.8113829","46.6464255","3.05291223526","2016-11-15 11:03:27.000","16","2016-11-15 11:03:51.770"
"18380643","498","1572","17245","24.8114102","46.6465394","2.6278159618378","2016-11-15 11:03:24.000","16","2016-11-15 11:03:51.770"
"18380642","498","1572","17245","24.8114364","46.6466064","2.8527321815491","2016-11-15 11:03:22.000","16","2016-11-15 11:03:51.770"
"18380641","498","1572","17245","24.8114639","46.6466728","3.2683186531067","2016-11-15 11:03:20.000","16","2016-11-15 11:03:51.770"
"18380636","498","1572","17245","24.8114912","46.6467476","3.3838503360748","2016-11-15 11:03:18.000","16","2016-11-15 11:03:20.547"
"18380635","498","1572","17245","24.8115157","46.6468704","3.2956902980804","2016-11-15 11:03:15.000","24","2016-11-15 11:03:20.547"
"18380634","498","1572","17245","24.8113375","46.6469985","2.4972829818726","2016-11-15 11:03:08.000","16","2016-11-15 11:03:20.547"
"18380633","498","1572","17245","24.8112579","46.6469614","3.2565338611603","2016-11-15 11:03:05.000","16","2016-11-15 11:03:20.547"
"18380632","498","1572","17245","24.8112046","46.6468914","4.2340755462647","2016-11-15 11:03:03.000","24","2016-11-15 11:03:20.547"
"18380631","498","1572","17245","24.8111357","46.6468034","5.3109545707703","2016-11-15 11:03:01.000","16","2016-11-15 11:03:20.547"
"18380630","498","1572","17245","24.8110182","46.6466249","4.5047373771667","2016-11-15 11:02:58.000","16","2016-11-15 11:03:20.547"
"18380629","498","1572","17245","24.8109525","46.646499","4.2850623130798","2016-11-15 11:02:56.000","24","2016-11-15 11:03:20.547"
"18380628","498","1572","17245","24.8108862","46.6463734","4.3038477897644","2016-11-15 11:02:53.000","24","2016-11-15 11:03:20.547"
"18380627","498","1572","17245","24.810823","46.6462375","4.4681582450867","2016-11-15 11:02:50.000","24","2016-11-15 11:03:20.547"
"18380620","498","1572","17245","24.8107576","46.6461137","0","2016-11-15 11:02:47.000","24","2016-11-15 11:02:50.640"
"18380619","498","1572","17245","24.8107446","46.6460561","5.2918419837952","2016-11-15 11:02:45.000","24","2016-11-15 11:02:50.640"
"18380618","498","1572","17245","24.8106825","46.6457768","0","2016-11-15 11:02:42.000","24","2016-11-15 11:02:50.640"
"18380617","498","1572","17245","24.810669","46.6457232","5.0617442131042","2016-11-15 11:02:39.000","24","2016-11-15 11:02:50.640"
"18380616","498","1572","17245","24.8106455","46.6456181","5.1873569488525","2016-11-15 11:02:37.000","24","2016-11-15 11:02:50.640"
"18380615","498","1572","17245","24.8105974","46.6454305","5.8575439453125","2016-11-15 11:02:34.000","24","2016-11-15 11:02:50.640"
"18380614","498","1572","17245","24.8105847","46.6453285","6.5443363189697","2016-11-15 11:02:32.000","24","2016-11-15 11:02:50.640"
"18380613","498","1572","17245","24.8105684","46.6452017","6.9254465103149","2016-11-15 11:02:30.000","24","2016-11-15 11:02:50.640"
"18380612","498","1572","17245","24.8105334","46.6450018","7.0183753967285","2016-11-15 11:02:27.000","16","2016-11-15 11:02:50.640"
"18380607","498","1572","17245","24.810493","46.6447977","7.0243887901306","2016-11-15 11:02:24.000","24","2016-11-15 11:02:26.920"
"18380606","498","1572","17245","24.8104649","46.6446647","6.6638813018799","2016-11-15 11:02:22.000","24","2016-11-15 11:02:26.920"
"18380605","498","1572","17245","24.8104057","46.6444963","7.6634020805359","2016-11-15 11:02:19.000","24","2016-11-15 11:02:26.920"
"18380604","498","1572","17245","24.8103155","46.644286","7.5773177146912","2016-11-15 11:02:16.000","24","2016-11-15 11:02:26.920"
"18380603","498","1572","17245","24.8102368","46.6440505","6.8345584869385","2016-11-15 11:02:13.000","16","2016-11-15 11:02:26.920"
"18380602","498","1572","17245","24.8101815","46.6439151","7.5387234687805","2016-11-15 11:02:11.000","16","2016-11-15 11:02:26.920"
"18380601","498","1572","17245","24.8100933","46.6437129","7.3311824798584","2016-11-15 11:02:08.000","24","2016-11-15 11:02:26.920"
"18380600","498","1572","17245","24.809991","46.6435234","7.4776844978333","2016-11-15 11:02:05.000","16","2016-11-15 11:02:26.920"
"18380599","498","1572","17245","24.8099352","46.6433867","8.4187564849853","2016-11-15 11:02:03.000","24","2016-11-15 11:02:26.920"
"18380598","498","1572","17245","24.8098652","46.6432401","7.8164229393005","2016-11-15 11:02:01.000","16","2016-11-15 11:02:26.920"
"18380597","498","1572","17245","24.8097542","46.6430446","8.0892696380615","2016-11-15 11:01:58.000","32","2016-11-15 11:02:26.920"
"18380596","498","1572","17245","24.8096646","46.6428335","7.0962042808533","2016-11-15 11:01:55.000","16","2016-11-15 11:01:58.317"
"18380595","498","1572","17245","24.8096087","46.6426353","6.435001373291","2016-11-15 11:01:52.000","16","2016-11-15 11:01:58.317"
